id,coordinate utm e-w, coordinate utm n-s, estimated value, estimated error 
716553.685,7695290.528,63.454765171856074,2.577676526340245
716553.685,7695300.528,61.56470812729342,2.5305344955575486
716553.685,7695310.528,61.41355292309967,2.594047175165953
716553.685,7695320.528,63.65398107872116,2.5375668664366673
716553.685,7695330.528,62.473852878074524,2.6020765634847036
716553.685,7695340.528,63.831019492561424,2.576118963088964
716553.685,7695350.528,63.970890281370956,2.6045354908356706
716563.685,7695270.528,61.38836011918837,2.7027305701012616
716563.685,7695280.528,61.22239365594405,2.753117424304011
716563.685,7695290.528,61.61575982612478,2.5759606963162844
716563.685,7695300.528,62.788820348337666,2.531202670226014
716563.685,7695310.528,56.532016993994624,2.503310440605286
716563.685,7695320.528,59.685484499221886,2.5354625034685543
716563.685,7695330.528,59.07036614203784,2.489505676721279
716563.685,7695340.528,58.05128276514793,2.525909705935722
716563.685,7695350.528,59.41736642970333,2.637761285056907
716563.685,7695360.528,59.51285262856743,2.6297652520218726
716563.685,7695370.528,62.685995487664385,2.5825874178776558
716573.685,7695260.528,64.49841779830913,2.703533765544451
716573.685,7695270.528,61.54825078996869,2.610248649020839
716573.685,7695280.528,61.49583654859637,2.739349692546811
716573.685,7695290.528,61.13090629662001,2.695412574349197
716573.685,7695300.528,62.85880014352446,2.7617514236159435
716573.685,7695310.528,63.5355388097953,2.4779903638856178
716573.685,7695320.528,60.81246185035492,2.4224304943914214
716573.685,7695330.528,63.86812441574064,2.399735190301989
716573.685,7695340.528,63.238148532303356,2.6420281794845724
716573.685,7695350.528,59.78649200034953,2.804370633547774
716573.685,7695360.528,60.878634974414894,2.4569785466111402
716573.685,7695370.528,65.89354395300144,2.5412252922126686
716573.685,7695380.528,65.81712437296807,2.7022053807730733
716583.685,7695260.528,61.744248422747035,2.604459142518738
716583.685,7695270.528,61.09585960610188,2.5653173386659107
716583.685,7695280.528,59.66952729800947,2.8954240682472805
716583.685,7695290.528,60.85604532955324,2.3971026276709235
716583.685,7695300.528,60.82548677377567,2.491893803727067
716583.685,7695310.528,61.844551303942026,2.6344108110420454
716583.685,7695320.528,61.78796848864025,2.772085804879293
716583.685,7695330.528,62.27107400360366,2.65243350081253
716583.685,7695340.528,62.75584822480098,2.4881726910617457
716583.685,7695350.528,62.64391823060028,2.469132917347255
716583.685,7695360.528,62.787323055962304,2.5289308758295053
716583.685,7695370.528,62.77757915265834,2.888525468670178
716583.685,7695380.528,63.805895683347345,2.6061530063275145
716593.685,7695250.528,60.93739273081208,2.6210919421768155
716593.685,7695260.528,60.48473535730398,2.4931909268645374
716593.685,7695270.528,61.59482719683636,2.564296150114265
716593.685,7695280.528,61.34105614612943,2.6447240945568713
716593.685,7695290.528,61.54587938728682,2.473305805617599
716593.685,7695300.528,60.289871128264444,2.920762818866748
716593.685,7695310.528,61.391790363434154,2.4388929788513143
716593.685,7695320.528,61.34706350417031,2.5727393178427613
716593.685,7695330.528,61.84379167067931,2.4085671024738877
716593.685,7695340.528,62.59748712714216,2.770209008339248
716593.685,7695350.528,61.76969059442078,2.598098087521861
716593.685,7695360.528,62.16322341960461,2.535364756972215
716593.685,7695370.528,63.402091825290086,2.514489967450226
716593.685,7695380.528,62.29170378779356,2.5545119527117657
716593.685,7695390.528,65.0368991995083,2.5572932033386686
716603.685,7695250.528,60.975060423977,2.796696144662728
716603.685,7695260.528,60.64953466229071,2.442125386259895
716603.685,7695270.528,60.09269825797012,2.623233941116938
716603.685,7695280.528,61.002381156785944,2.578460879588976
716603.685,7695290.528,60.444242905958575,2.5684366330221335
716603.685,7695300.528,55.43415340244169,2.5903874341626727
716603.685,7695310.528,60.23802581609688,2.7608961052854393
716603.685,7695320.528,60.52110714859708,2.518402253095472
716603.685,7695330.528,58.83422800570805,2.742595249088008
716603.685,7695340.528,59.52585306566051,2.733628771012763
716603.685,7695350.528,57.90401394613393,2.691621060750594
